model,resolution,scenario,forest_type,variable,year,filepath
MIROC6,250km,ssp126,Needleleaf,NEE,2017,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2017.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2018,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2018.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2019,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2019.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2020,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2020.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2021,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2021.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2022,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2022.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2023,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2023.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2024,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2024.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2025,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2025.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2026,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2026.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2027,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2027.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2028,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2028.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2029,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2029.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2030,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2030.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2031,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2031.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2032,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2032.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2033,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2033.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2034,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2034.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2035,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2035.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2036,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2036.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2037,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2037.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2038,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2038.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2039,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2039.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2040,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2040.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2041,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2041.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2042,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2042.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2043,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2043.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2044,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2044.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2045,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2045.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2046,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2046.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2047,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2047.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2048,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2048.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2049,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2049.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2050,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2050.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2051,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2051.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2052,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2052.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2053,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2053.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2054,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2054.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2055,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2055.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2056,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2056.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2057,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2057.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2058,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2058.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2059,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2059.tif
MIROC6,250km,ssp126,Needleleaf,NEE,2060,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp126\Needleleaf\0_251\Region\Ann\NEE_2060.tif
MIROC6,250km,ssp245,Broadleaf,GPP,2015,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp245\Broadleaf\0_251\Region\Ann\GPP_2015.tif
MIROC6,250km,ssp245,Broadleaf,GPP,2016,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp245\Broadleaf\0_251\Region\Ann\GPP_2016.tif
MIROC6,250km,ssp245,Broadleaf,GPP,2017,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp245\Broadleaf\0_251\Region\Ann\GPP_2017.tif
MIROC6,250km,ssp245,Broadleaf,GPP,2018,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp245\Broadleaf\0_251\Region\Ann\GPP_2018.tif
MIROC6,250km,ssp245,Broadleaf,GPP,2019,E:\Personal\2023_Tengjiayin\CorrectCIMP6\250correct\MIROC6\ssp245\Broadleaf\0_251\Region\Ann\GPP_2019.tif
